Sample1	Sample2	Distance	Species_2	Species_1	Comparison
Andreas171	NM17.21	0.941798942	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas171	NM17.18	0.856241373	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas171	NM17.18	0.856241373	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas171	NM17.34	0.908338039	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas171	NM17.34	0.908338039	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas171	NM17.36	0.95438976	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas171	NM17.36	0.95438976	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.20	0.905040589	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.20	0.905040589	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.18	0.88568684	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.18	0.88568684	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.36	0.954012624	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.36	0.954012624	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.12	0.928109407	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.12	0.928109407	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.8	0.896499239	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.8	0.896499239	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.17	0.886542523	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.17	0.886542523	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.13	0.914467528	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.13	0.914467528	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.30	0.98245614	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.30	0.98245614	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.23	0.935389134	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.23	0.935389134	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.6	0.952879581	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.6	0.952879581	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.22	0.938117906	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.22	0.938117906	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.19	0.944110686	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.19	0.944110686	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.34	0.903798904	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.34	0.903798904	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.39	0.932253314	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.39	0.932253314	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.37	0.974902793	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.37	0.974902793	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.26	0.951365033	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.26	0.951365033	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.1	0.934998164	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.1	0.934998164	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.32	0.934998164	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.32	0.934998164	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.5	0.959827834	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.5	0.959827834	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.9	0.912024011	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.9	0.912024011	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.14	0.913857678	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.14	0.913857678	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.10	0.945454545	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.10	0.945454545	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.41	0.904213112	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.41	0.904213112	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.15	0.937339685	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.15	0.937339685	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.4	0.918515756	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.4	0.918515756	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.24	0.903384383	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.24	0.903384383	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.25	0.953635216	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.25	0.953635216	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.31	0.912635921	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.31	0.912635921	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.42	0.934998164	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.42	0.934998164	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.35	0.911615688	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.35	0.911615688	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.2	0.910388878	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.2	0.910388878	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.3	0.909774436	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.3	0.909774436	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.38	0.917102315	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.38	0.917102315	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.21	0.935584511	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.21	0.935584511	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.28	0.934215362	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.28	0.934215362	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.11	0.936560323	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.11	0.936560323	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.7	0.942570647	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.7	0.942570647	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.43	0.925129726	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.43	0.925129726	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.27	0.955331412	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.27	0.955331412	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.29	0.934215362	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.29	0.934215362	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.40	0.937923457	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas172	NM17.40	0.937923457	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.36	0.950795948	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.36	0.950795948	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.3	0.855564325	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.3	0.855564325	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.13	0.873786408	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.13	0.873786408	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.12	0.903384383	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.12	0.903384383	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.11	0.910798122	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.11	0.910798122	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.8	0.870716511	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.8	0.870716511	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.32	0.930875576	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.32	0.930875576	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.29	0.929889299	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.29	0.929889299	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.19	0.940445744	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.19	0.940445744	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.4	0.89670915	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.4	0.89670915	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.42	0.909774436	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.42	0.909774436	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.15	0.917102315	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.15	0.917102315	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.7	0.921732664	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.7	0.921732664	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.6	0.929494278	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.6	0.929494278	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.30	0.984416039	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.30	0.984416039	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.14	0.892072588	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.14	0.892072588	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.9	0.846689203	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.9	0.846689203	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.20	0.889101705	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.20	0.889101705	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.22	0.957397088	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.22	0.957397088	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.18	0.840463814	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.18	0.840463814	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.43	0.899639537	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.43	0.899639537	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.41	0.900265453	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.41	0.900265453	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.10	0.918918919	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.10	0.918918919	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.40	0.93597505	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.40	0.93597505	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.28	0.929494278	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.28	0.929494278	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.5	0.956083513	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.5	0.956083513	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.21	0.934215362	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.21	0.934215362	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.23	0.93166329	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.23	0.93166329	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.37	0.973269605	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.37	0.973269605	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.26	0.947177346	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.26	0.947177346	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.17	0.801405249	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.17	0.801405249	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.39	0.927713071	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.39	0.927713071	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.27	0.951554591	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.27	0.951554591	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.1	0.913043478	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.1	0.913043478	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.2	0.856241373	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.2	0.856241373	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.35	0.822813071	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.35	0.822813071	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.38	0.91588785	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.38	0.91588785	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
Andreas173	NM17.24	0.887823586	Rana blairi (NM)	Ngäbe-Buglé leopard frog (Pan.)	Rana blairi (NM):Ngäbe-Buglé leopard frog (Pan.)
